phrase,image,category
carrot and stick,69624966686159016186942175488539530320941662143697401149428265026887051738557,Random
armed to the teeth,62655471602444922817004049961038707307562258834510118046143087710542323339991,Random
hate someone's guts,75264917634102299731347498943345911369969152253079893312358703526981542177882,Partial Literal
roll with the punches,85076099878907503350979121798310539740074160290988763998329204200948003618142,Figurative+Literal
take a bow,2132065606183526281752623844041640337762100170037550913258284136977587645183,Random
make a splash,111879833827014300600790415364820382543482149967977244873257218494252698580990,Random
beyond the pale,60822202106218349073766942289306486720426848899776623992310644211737475711473,Random
shrinking violet,95376058825675749419560587937168218946332904710208513688589209380244159842727,Figurative
shoot the messenger,81427355975417406052771043240657150154926108553355283724761033915142403198328,Figurative
save someone's skin,43150932585759395020284838997352535338463329609573114547330062553912424586790,Figurative+Literal
throw someone to the wolves,26965509843798489876494983031289418652197845772767553892240259501548349379148,Literal
out of pocket,22892447292365322574491586045888028875258894348755181457980467434248888856745,Figurative
keep your head above water,6386718426699283160408618994241923389529601200000881852426345763994776901777,Random
all over the place,106610160952679479075297104670029751488521304148121639483329497510669668052528,Figurative
turn a blind eye,88104464981873243485265313476721973251403130530182985958686994846387970138989,Random
with bated breath,11693498000170823975323193550544727181338070692513623936942119931269984553479,Figurative
draw a blank,93090906073452495825078348695418973570606759339289112744275519015231331706186,Figurative
set eyes on,81494854215853673519861667776641101272822798931481470100847458230923262513726,Figurative+Literal
foam at the mouth,54833947351194007049893230525977960373561454827977473359715444099291815017383,Partial Literal
count sheep,66260810749710201208205237750450102901942179405124356200210031324677250431237,Partial Literal
many moons ago,16180620364084473131413442586826497621290708472106272500752540901396488100998,Partial Literal
out of the picture,1567727757579518326456007459686805704267181379747064181238938462517422572973,Figurative
dog in the manger,5553306941118564875560759689106688225760600143498745947433214764232585736091,Random
hold your horses,10383733521822655678804085782386594232231601852553411634094246596458717787907,Figurative
hold water,80045032499473711597020332199098147055559317397850441885239341095170742592079,Literal
on the double,28378714919215820167372113181245535594625250792372025586326174714429287887745,Figurative
kick up your heels,2278400694915490397952107103058763332751022299501611352300427652440089136972,Random
go ballistic,100475468489235129208034678392707488580662060332372760769723534664288116268916,Random
ring off the hook,97699863303901196922452056986848725000725832873722815028211078427151564499972,Random
second childhood,4430939744430221964616925504651660373662400747811679665458586737286802240835,Random
run amok,45544990783584147279709840261205668296193479534633295425820782091689399884509,Figurative+Literal
cap in hand,51604461038691152669161296781548448254902925616599690207796653272807449026677,Random
cast the first stone,43045529026715686463628382322988248794212925662044007069901539660295579000530,Random
show someone the door,20193316267043617824943799802787853063009190326447307260026504659076717547021,Random
seeing is believing,28604113226775492724441136305666279589457006572830741781947245696903751930999,Figurative+Literal
put two and two together,93455519359340450631141154790307438647086910650748050983865158714496180056765,Figurative
set the wheels in motion,32870532996423988817615586149614083233960718142614851505320594575657806405607,Random
draw stumps,17189363002877895122832499334713149097039143384143857652073090701734995802467,Random
out of sight,35661100780885545730594882849955638303665222469896811966445741272288626571632,Figurative
green light,10700773217192522879899830968368322650637390610795619846377417583377506645755,Literal
under the wire,40123114319359378314545568035964527164616789793533860669466924102788060865438,Random
grist to the mill,78158875335967354082343310603614639065995504225420649554422536148499541227310,Literal
get off the ground,79805908939080613110377873034760944532848209358273421144769378275346463470281,Literal
hack it,71550986651348911156626999569481741714344214751718677970627712192608375105300,Figurative
jump on the bandwagon,113669103414323995300134263838219844748826079913462677794304029292105699917382,Literal
in your face,62578909443860949633272208916201970298890829228479581523332443762987704887334,Partial Literal
have a tiger by the tail,44598906084696895614711578174619759779632860760707220524363210746317743615293,Figurative+Literal
take a dive,4342019209861146045857823975448364811031780770362563695737860624919863356149,Random
all dressed up and nowhere to go,103617246005075169438970404313566308723153059489972868841458422804816017855394,Figurative+Literal
out and about,63180612573331476153277712668569326176339335299774121950840291576145183315750,Random
off the wall,46141907136201452221553243982911842781121776093650375938238051154350264707922,Partial Literal
broad in the beam,47599416050348997452052783081622457712935676424322002068996139045380322026490,Figurative
sit tight,94593272357834135358863288466202069343467892936605601344664903424038772635949,Figurative
on a full stomach,63459232414476988454262912512626798007905342157605256972337722799791120684231,Figurative+Literal
ride roughshod over,75712713006435856068998187284172111174745737235297273566827393457848268062792,Figurative
the plot thickens,21667819235604979491964972956293435155603675471348224138113064690316960225598,Figurative
meet someone halfway,60272006684765762339454152839772828055687952653715935055142175738576847543284,Figurative
off the wall,105253702303555668117406960492501027540033708058188531566352796247325342457034,Random
straight from the shoulder,104685984231162975720369597819393791305454936555969898606074426232790098583109,Random
think outside the box,103095586802351151870475791656220782193474315161092339035532583863874130920158,Literal
see the light,49263448520257850525128781801658897094841813720296316566634523512606438155479,Partial Literal
